53,"TEXT_KINGKW203_05456_SYSTEM_000_013","Please note that upon completing the quest “A Phantom Reborn,” you will receive a phantom weapon for <hex:0208B0E4E9450BFF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF94><hex:020890E4E9450FFF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF74><hex:020870E4E94506FF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF54><hex:020850E4E9451BFF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF34><hex:020830E4E94522FF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF14>a <hex:02280EFF09>ClassJob<hex:E9450103><hex:03><hex:03><hex:03><hex:03><hex:03>."
54,"TEXT_KINGKW203_05456_Q1_000_000","What will you do?"
55,"TEXT_KINGKW203_05456_A1_000_001","Undertake this quest as another job."
56,"TEXT_KINGKW203_05456_A1_000_002","Undertake this quest as <hex:0208B0E4E9450BFF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF94><hex:020890E4E9450FFF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF74><hex:020870E4E94506FF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF54><hex:020850E4E9451BFF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF34><hex:020830E4E94522FF15>an <hex:02280EFF09>ClassJob<hex:E9450103><hex:FF14>a <hex:02280EFF09>ClassJob<hex:E9450103><hex:03><hex:03><hex:03><hex:03><hex:03>."
57,"TEXT_KINGKW203_05456_SYSTEM_000_015","Please speak with Lydirceil again when you are ready to undertake this quest."
58,"TEXT_KINGKW203_05456_LYDIRCEIL_000_016","The surveyors 'ave unearthed a new ore they're callin' wanin' arcanite. Gerolt says 'e'll need three chunks o' the stuff for the enhancement process."
59,"TEXT_KINGKW203_05456_LYDIRCEIL_000_017","Unfortunately, ye'll 'ave to deal with Ermina again. Bring the goods to Dodokkuli once ye've forked over yer tomestones."
60,"TEXT_KINGKW203_05456_LYDIRCEIL_000_020","When ye've gotten the ore ye need, 'and it over to Dodokkuli. No need to bother Gerolt with the initial processin'."
61,"TEXT_KINGKW203_05456_SYSTEM_000_025","Chunks of waning arcanite can be obtained from Ermina in the phantom village."
62,"TEXT_KINGKW203_05456_GEROLT_000_030","Turns out ye <hex:021A020203>can<hex:021A020103> improve upon perfection─if ye summon bleedin' voidsent an' amass eye-waterin' quantities of aether, that is."
63,"TEXT_KINGKW203_05456_BRIGID_000_035","We voidsent are loath to act without the promise of proportionate compensation. This “House of Splendors” seems to operate on similar principles."
64,"TEXT_KINGKW203_05456_DODOKKULI_000_100","Did you manage to procure enough waning arcanite?"
65,"TEXT_KINGKW203_05456_DODOKKULI_000_101","Have you gathered sufficient waning arcanite? Do make sure to unequip your phantom weapon before we begin."
66,"TEXT_KINGKW203_05456_SYSTEM_000_102","After handing over the requisite waning arcanite, your phantom weapon will be enhanced with Gerolt's newly reborn hammer."
67,"TEXT_KINGKW203_05456_SYSTEM_000_103","However, please note that any affixed materia will be lost in the process."
68,"TEXT_KINGKW203_05456_DODOKKULI_000_104","Splendid! Once I've finished the initial processing, Gerolt will no doubt wish to put his hammer to the test!"
69,"TEXT_KINGKW203_05456_GEROLT_000_105","Hells, the power emanatin' from me hammer is like nothin' I've felt before─bloody otherworldly, is what it is... Time it gets put to good use!"
70,"TEXT_KINGKW203_05456_GEROLT_000_106","MUAHAHAHA!"
71,"TEXT_KINGKW203_05456_GEROLT_000_107","There! Ye'd never guess that wasn't the weapon's original form. Honestly, if ye'd asked me but moments ago, I'd have sworn ye couldn't achieve aetheric harmony as perfect as this..."
72,"TEXT_KINGKW203_05456_GEROLT_000_108","Behold the frightenin' power o' the void made manifest: <hex:02310CFF05>Item<hex:03E802020203>!"
73,"TEXT_KINGKW203_05456_GEROLT_000_109","Behold the frightenin' power o' the void made manifest: <hex:02310CFF05>Item<hex:03E802020203> an' <hex:02310CFF05>Item<hex:03E803020203>!"
74,"TEXT_KINGKW203_05456_GEROLT_000_110","Still... I can't help but feel this success wasn't earned... Like a voidsent snatchin' the life force from some poor bastard, this power ain't really mine."
75,"TEXT_KINGKW203_05456_BRIGID_000_111","Don't be so quick to downplay your role, artisan. 'Twas you who wielded the hammer with such poise."
76,"TEXT_KINGKW203_05456_ARCHIVE_000_112","Hohoh, trafficking in voidsent to bolster your tools! I must say, the methodology sounds familiar..."
77,"TEXT_KINGKW203_05456_ARCHIVE_000_113","Ah, yes. Aetheric conversion─a Mhachi innovation, if I recall correctly. It warms the cockles of my heart to see ancient knowledge brought to the forefront."
78,"TEXT_KINGKW203_05456_GEROLT_000_114","Ancient knowledge, eh..."
79,"TEXT_KINGKW203_05456_ARCHIVE_000_115","Is that a note of displeasure I detect?"
80,"TEXT_KINGKW203_05456_GEROLT_000_116","I've got nothin' against the old ways. Hells, I'd be the first to vouch for 'em."
81,"TEXT_KINGKW203_05456_GEROLT_000_117","But surely me own gods-given skills have earned their place in the history books by now. What do you reckon, <hex:02080EE905FF05>lass<hex:FF04>lad<hex:03>? Who's the fiercest behind the forge─the ancient masters, or yours truly?"
82,"TEXT_KINGKW203_05456_Q2_000_000","What will you say?"
83,"TEXT_KINGKW203_05456_A2_000_001","It's difficult to pick a victor."
84,"TEXT_KINGKW203_05456_A2_000_002","Your talents and their wisdom <hex:021A020203>combined<hex:021A020103> are a force without equal!"
85,"TEXT_KINGKW203_05456_GEROLT_000_119","Huh. Maybe this ain't a competition after all. Maybe combinin' the best parts o' me modern methods with their ancient knowledge is the key to makin' progress."
86,"TEXT_KINGKW203_05456_GEROLT_000_120","Thought ye might say that... Just so happens I was thinkin' the exact same thing."
87,"TEXT_KINGKW203_05456_GEROLT_000_121","That settles it! Carryin' the torch for long-lost techniques is all well an' good, but it's time I took that foundation o' knowledge an' developed somethin' brand-new!"
88,"TEXT_KINGKW203_05456_ARCHIVE_000_122","Oho! Past wisdom paving the way to future innovation─most commendable!"
89,"TEXT_KINGKW203_05456_ARCHIVE_000_123","But enough of ancient knowledge. I am just returned from the shore, where I reeled in a veritable monster!"
90,"TEXT_KINGKW203_05456_ARCHIVE_000_124","I soon set about filleting the behemoth with my newly tempered knife, but with the first incision, the specimen shrank to the size of a normal fish!"
91,"TEXT_KINGKW203_05456_DODOKKULI_000_125","Intriguing... What could cause such a phenomenon?"
92,"TEXT_KINGKW203_05456_ARCHIVE_000_126","I believe the island's ward bestowed the creature with magical capabilities, allowing it to project a rudimentary glamour. Appearing significantly larger was doubtless advantageous to its survival."
93,"TEXT_KINGKW203_05456_GEROLT_000_127","Piddlin' size aside, I reckon we crack open a bottle o' the good stuff, an' tuck into those fillets while they're fresh! "
94,"TEXT_KINGKW203_05456_ARCHIVE_000_128","Let's not be hasty. Wouldn't you rather feast upon the fish in its enlarged state?"
95,"TEXT_KINGKW203_05456_ARCHIVE_000_129","Of course, we would first have to hone my blade and fuse its essence with the aether permeating the isle..."
96,"TEXT_KINGKW203_05456_ARCHIVE_000_130","You there, could you perform such a feat?"
97,"TEXT_KINGKW203_05456_BRIGID_000_131","...Not for such a revolting creature."
98,"TEXT_KINGKW203_05456_ARCHIVE_000_132","Revolting!? Such brazen disrespect! Just you wait, I shall devise a solution myself!"
99,"TEXT_KINGKW203_05456_GEROLT_000_133","I'd have settled for a plain ol' piddlin' slice o' fish..."
100,"TEXT_KINGKW203_05456_GEROLT_000_134","Not that I need an excuse for a celebratory swig. Anyroad, whether it's deadly weapons or rusty ol' cleavers ye need improvin'─ye know where to find me!"
101,"TEXT_KINGKW203_05456_SYSTEM_000_135","Further enhanced phantom weapons for other jobs can now be obtained after exchanging the requisite waning arcanite with Dodokkuli in the phantom village."
